id,paragraph_1,kg_1,paragraph_2,kg_2
46,"Many of the countries affected , like Colombia and Ecuador , are considered critical to the administration 's efforts to bring stability to the Western Hemisphere .","[[""Colombia"", ""is_part_of"", ""Western_Hemisphere""], [""Ecuador"", ""is_part_of"", ""Western_Hemisphere""], [""Colombia"", ""considered_critical_to"", ""administration""], [""Ecuador"", ""considered_critical_to"", ""administration""], [""administration"", ""efforts_to"", ""stability""], [""stability"", ""location"", ""Western_Hemisphere""]]","Many of the affected countries , such as Colombia and Ecuador , are considered critical to the administration 's efforts to bring stability to this hemisphere .","[[""Colombia"", ""is_part_of"", ""hemisphere""], [""Ecuador"", ""is_part_of"", ""hemisphere""], [""Colombia"", ""considered_critical_to"", ""administration""], [""Ecuador"", ""considered_critical_to"", ""administration""], [""administration"", ""efforts_to"", ""stability""], [""stability"", ""location"", ""hemisphere""]]"
47,"Mosel was unable to present financial statements in time due to mergers among subsidiaries and a change of accountants , the company said on Monday .","[[""Mosel"", ""unable_to_present"", ""financial_statements""], [""Mosel"", ""reason_for_delay"", ""mergers_among_subsidiaries""], [""Mosel"", ""reason_for_delay"", ""change_of_accountants""], [""Mosel"", ""announced_on"", ""Monday""]]","Mosel had been unable to present financial statements in time because of mergers among subsidiaries and a change of accountants , the company said yesterday .","[[""Mosel"", ""unable_to_present"", ""financial_statements""], [""Mosel"", ""reason_for_delay"", ""mergers_among_subsidiaries""], [""Mosel"", ""reason_for_delay"", ""change_of_accountants""], [""Mosel"", ""announced_on"", ""yesterday""]]"
48,Duke and North Carolina have been resolute in their positions against expansion .,"[[""Duke"", ""opposed"", ""expansion""], [""North_Carolina"", ""opposed"", ""expansion""]]","Two schools , Duke and North Carolina , have steadfastly opposed expansion .","[[""Duke"", ""opposed"", ""expansion""], [""North_Carolina"", ""opposed"", ""expansion""]]"
49,"The center has a budget of $ 45 million , most of which will be spent on research and testing , Bridges said .","[[""center"", ""has_budget"", ""$45_million""], [""$45_million"", ""will_be_spent_on"", ""research""], [""$45_million"", ""will_be_spent_on"", ""testing""], [""center"", ""director"", ""Bridges""]]","The safety center has a $ 45 million budget for its first year , much of which will be spent on tests and analyses .","[[""safety_center"", ""has_budget"", ""$45_million""], [""$45_million"", ""will_be_spent_on"", ""tests""], [""$45_million"", ""will_be_spent_on"", ""analyses""]]"
50,"South Asia follows , with 1.1 millions youths infected — 62 percent of them female .","[[""South_Asia"", ""has"", ""1.1_million_youths_infected""], [""1.1_million_youths_infected"", ""percentage_female"", ""62_percent""], [""1.1_million_youths_infected"", ""location"", ""South_Asia""]]","Of the 1.1 million infected in south Asia , 62 % are female .","[[""South_Asia"", ""has"", ""1.1_million_infected""], [""1.1_million_infected"", ""percentage_female"", ""62_percent""], [""1.1_million_infected"", ""location"", ""South_Asia""]]"
51,Estonia 's place in the European mainstream and safeguard its independence regained in 1991 .,"[[""Estonia"", ""regained_independence_in"", ""1991""], [""Estonia"", ""safeguards"", ""independence""], [""Estonia"", ""part_of"", ""European_mainstream""]]",Estonia was forcibly incorporated in the Soviet Union in 1940 and regained its independence only in 1991 .,"[[""Estonia"", ""forcibly_incorporated_in"", ""Soviet_Union""], [""Estonia"", ""forcibly_incorporated_in_year"", ""1940""], [""Estonia"", ""regained_independence_in"", ""1991""]]"
52,"Sony Ericsson also said it would shut down its GSM / UMTS R & D center in Munich , Germany , to increase profitability .","[[""Sony_Ericsson"", ""will_shut_down"", ""Munich_GSM_UMTS_R&D_center""], [""Munich_GSM_UMTS_R&D_center"", ""location"", ""Munich""], [""Munich"", ""country"", ""Germany""], [""Sony_Ericsson"", ""aims_to_increase"", ""profitability""]]","Sony Ericsson also said it plans to close its R & D site in Munich , Germany , for GSM and UMTS handsets .","[[""Sony_Ericsson"", ""plans_to_close"", ""Munich_R&D_site""], [""Munich_R&D_site"", ""location"", ""Munich""], [""Munich"", ""country"", ""Germany""], [""Munich_R&D_site"", ""develops"", ""GSM_and_UMTS_handsets""]]"
53,"He said : "" For the first time there is an easy and affordable way of making this treasure trove of BBC content available to all . ""","[[""He"", ""said"", ""statement_about_BBC_content""]]",""" For the first time , there is an easy and affordable way of making this treasure trove of BBC content available to all , "" Dyke said .","[[""Dyke"", ""said"", ""statement_about_BBC_content""]]"
54,She had been barred on the grounds that her headscarf would violate the state 's neutrality in religion .,"[[""She"", ""was_barred_on_grounds"", ""headscarf_violation""], [""headscarf"", ""would_violate"", ""state_neutrality_in_religion""]]",The school had argued that it violated the state 's neutrality in religion .,"[[""school"", ""argued"", ""state_neutrality_in_religion_violation""]]"
55,""" Everyone who has a cell phone wishes they had a better one , "" Huang said .","[[""Huang"", ""said"", ""everyone_wishes_for_better_cell_phone""]]","They have a cell phone and everybody that has a cell phone wishes they had a better one . ""","[[""They"", ""have"", ""cell_phone""], [""everyone_with_cell_phone"", ""wishes_for"", ""better_cell_phone""]]"
56,"The time was about 4 a.m. on March 18 , just hours before the first pinpoint missiles rained down on the capital .","[[""time"", ""was"", ""4_a.m.""], [""event"", ""occurred_on"", ""March_18""], [""missiles"", ""rained_down_on"", ""capital""]]","The seizure occurred at 4am on March 18 , just hours before the first American air assault .","[[""seizure"", ""occurred_at"", ""4am""], [""seizure"", ""occurred_on"", ""March_18""], [""air_assault"", ""was_by"", ""American""], [""air_assault"", ""occurred_at"", ""4am""]]"
57,"Powell fired back : "" He 's accusing the president of a ludicrous act , "" he said .","[[""Powell"", ""fired_back_at"", ""the_president""], [""the_president"", ""was_accused_of"", ""ludicrous_act""], [""Powell"", ""said"", ""ludicrous_act""]]","If so , Powell said , he 's calling the president ludicrous , too .","[[""Powell"", ""said"", ""the_president_is_ludicrous""], [""Powell"", ""called"", ""the_president_ludicrous""]]"
58,"The stock closed Friday at $ 5.91 , down $ 1.24 , or 17 percent , on the Nasdaq Stock Market .","[[""stock"", ""closed_at"", ""$5.91""], [""stock"", ""decreased_by"", ""$1.24""], [""stock"", ""decreased_by_percentage"", ""17_percent""], [""stock"", ""traded_on"", ""Nasdaq_Stock_Market""]]","Shares of Brocade closed at $ 5.91 , down $ 1.24 , or 17.3 percent .","[[""Brocade"", ""closed_at"", ""$5.91""], [""Brocade"", ""decreased_by"", ""$1.24""], [""Brocade"", ""decreased_by_percentage"", ""17.3_percent""]]"
59,""" The law has several weaknesses which terrorists could exploit , undermining our defenses , "" Ashcroft said .","[[""Ashcroft"", ""said"", ""the_law_has_weaknesses""], [""terrorists"", ""could_exploit"", ""weaknesses""], [""weaknesses"", ""undermine"", ""defenses""]]","He admits that the law "" has several weaknesses which terrorists could exploit , undermining our defenses . """,[]
60,"The agent , Bassem Youssef , filed the lawsuit on Friday in Federal District Court for the District of Columbia .","[[""Bassem_Youssef"", ""filed_lawsuit_at"", ""Federal_District_Court_for_the_District_of_Columbia""], [""Bassem_Youssef"", ""is"", ""agent""], [""Federal_District_Court_for_the_District_of_Columbia"", ""location"", ""District_of_Columbia""]]",The lawsuit was filed on Friday at the US District Court for the District of Columbia .,"[[""lawsuit"", ""filed_at"", ""US_District_Court_for_the_District_of_Columbia""], [""US_District_Court_for_the_District_of_Columbia"", ""location"", ""District_of_Columbia""]]"
61,"The ECB has cut interest rates six times over that period , from 4.75 percent in October 2000 to 2.5 percent .","[[""ECB"", ""cut_interest_rates"", ""six_times""], [""ECB"", ""cut_interest_rate_from"", ""4.75_percent""], [""ECB"", ""cut_interest_rate_to"", ""2.5_percent""], [""4.75_percent"", ""interest_rate_in"", ""October_2000""]]",The ECB has cut rates from 4.75 percent in October 2000 to 2.5 percent in that period .,"[[""ECB"", ""cut_rates_from"", ""4.75_percent""], [""ECB"", ""cut_rates_to"", ""2.5_percent""], [""4.75_percent"", ""interest_rate_in"", ""October_2000""]]"
62,"Paul Durousseau , 32 , was charged Tuesday with five counts of first-degree murder for the Dec. 19 to Feb. 5 killings .","[[""Paul_Durousseau"", ""charged_with"", ""first-degree_murder""], [""Paul_Durousseau"", ""age"", ""32""], [""first-degree_murder"", ""count"", ""5""], [""first-degree_murder"", ""time"", ""Dec_19_to_Feb_5""]]","Paul Durousseau , 32 , was charged Tuesday with murder in five Jacksonville slayings between December and February , and in a 1997 Georgia killing .","[[""Paul_Durousseau"", ""charged_with"", ""murder""], [""Paul_Durousseau"", ""age"", ""32""], [""murder"", ""location"", ""Jacksonville""], [""murder"", ""count"", ""5""], [""murder"", ""time"", ""December_to_February""], [""Paul_Durousseau"", ""charged_with"", ""1997_Georgia_killing""]]"
63,"His spokesman , Tom Parker , said Moore 's attorneys would respond to the complaint Monday .","[[""Tom_Parker"", ""is"", ""spokesman""], [""Moore"", ""has"", ""attorneys""], [""attorneys"", ""will_respond_to"", ""complaint""], [""complaint"", ""will_be_responded_on"", ""Monday""]]",Parker said Moore 's lawyers were reviewing the complaint and would respond Monday .,"[[""Parker"", ""said"", ""lawyers_will_respond""], [""Moore"", ""has"", ""lawyers""], [""lawyers"", ""are_reviewing"", ""complaint""], [""complaint"", ""will_be_responded_on"", ""Monday""], [""lawyers"", ""will_respond_on"", ""Monday""]]"
64,The FBI is trying to determine when White House officials and members of the vice president ’ s staff first focused on Wilson and learned about his wife ’ s employment at the agency .,"[[""FBI"", ""is_trying_to_determine"", ""when_White_House_officials_focused_on_Wilson""], [""White_House_officials"", ""focused_on"", ""Wilson""], [""FBI"", ""is_trying_to_determine"", ""when_members_of_vice_president_staff_focused_on_Wilson""], [""members_of_vice_president_staff"", ""focused_on"", ""Wilson""], [""FBI"", ""is_trying_to_determine"", ""when_Wilson_wife_employment_at_agency_was_learned""], [""Wilson"", ""has_wife"", ""Wilson_wife""], [""Wilson_wife"", ""has_employment_at"", ""agency""]]",The FBI is trying to determine when White House officials and members of the vice president 's staff focused on Wilson and learned about his wife 's employment .,"[[""FBI"", ""is_trying_to_determine"", ""when_White_House_officials_focused_on_Wilson""], [""White_House_officials"", ""focused_on"", ""Wilson""], [""FBI"", ""is_trying_to_determine"", ""when_members_of_vice_president_staff_focused_on_Wilson""], [""members_of_vice_president_staff"", ""focused_on"", ""Wilson""], [""FBI"", ""is_trying_to_determine"", ""when_Wilson_wife_employment_was_learned""], [""Wilson"", ""has_wife"", ""Wilson_wife""], [""Wilson_wife"", ""has_employment"", ""employment""]]"
65,Finance Minister Masajuro Shiokawa said the yen has strengthened too much but declined to comment on whether Japan had intervened .,"[[""Masajuro_Shiokawa"", ""is"", ""Finance_Minister""], [""Masajuro_Shiokawa"", ""said"", ""yen_has_strengthened_too_much""], [""yen"", ""has_strengthened"", ""too_much""], [""Japan"", ""may_have_intervened"", ""yen""]]",Japan 's Finance Minister Masajuro Shiokawa said the yen had strengthened too much but declined to comment on whether Japan had intervened in the market to stem the yen 's rise .,"[[""Masajuro_Shiokawa"", ""is"", ""Finance_Minister""], [""Masajuro_Shiokawa"", ""said"", ""yen_has_strengthened_too_much""], [""yen"", ""has_strengthened"", ""too_much""], [""Japan"", ""may_have_intervened_in"", ""market""], [""Japan"", ""may_have_intervened_to"", ""stem_yen_rise""]]"
66,Yeager said the suspect in the Target attack showed tendencies of being a prior offender .,"[[""Yeager"", ""said"", ""suspect_in_Target_attack""], [""suspect_in_Target_attack"", ""showed_tendencies_of"", ""prior_offender""]]","Yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .","[[""Yeager"", ""said"", ""incident_appeared_isolated""], [""suspect"", ""showed_tendencies_of"", ""prior_offender""], [""incident"", ""involves"", ""suspect""]]"
67,"Prince is replacing Sanford "" Sandy "" Weill , who will remain Citigroup 's chairman .","[[""Prince"", ""is_replacing"", ""Sanford_Weill""], [""Sanford_Weill"", ""will_remain"", ""Citigroup_chairman""], [""Prince"", ""replacing"", ""Sandy_Weill""]]","Prince , who heads Citigroup 's global corporate and investment bank , is replacing Sanford Weill as CEO .","[[""Prince"", ""is_replacing"", ""Sanford_Weill""], [""Sanford_Weill"", ""is"", ""CEO""], [""Prince"", ""heads"", ""Citigroup_global_corporate_and_investment_bank""]]"
68,The American conservatives are clearly in the minority within the Episcopal Church .,"[[""American_conservatives"", ""are_part_of"", ""Episcopal_Church""], [""American_conservatives"", ""are_in_minority"", ""Episcopal_Church""]]",The letter indicates the Vatican 's interest in bolstering conservatives within the Episcopal Church .,"[[""Vatican"", ""has_interest_in"", ""conservatives""], [""conservatives"", ""are_part_of"", ""Episcopal_Church""]]"
69,"Before addressing the economy , Bush discussed the terrorist attacks in Saudi Arabia , which killed as many as 29 people , including seven Americans .","[[""Bush"", ""discussed"", ""terrorist_attacks_in_Saudi_Arabia""], [""terrorist_attacks_in_Saudi_Arabia"", ""killed"", ""29_people""], [""terrorist_attacks_in_Saudi_Arabia"", ""killed"", ""seven_Americans""], [""Bush"", ""addressed"", ""economy""]]","The president began his speech by acknowledging the terrorist attacks in Saudi Arabia that killed at least 29 people , including seven Americans .","[[""president"", ""acknowledged"", ""terrorist_attacks_in_Saudi_Arabia""], [""terrorist_attacks_in_Saudi_Arabia"", ""killed"", ""at_least_29_people""], [""terrorist_attacks_in_Saudi_Arabia"", ""killed"", ""seven_Americans""]]"
70,""" Everything was decided in advance , "" said one of the men , Thierry Falise , a Belgian photographer , as he arrived in Bangkok .","[[""Thierry_Falise"", ""said"", ""Everything_was_decided_in_advance""], [""Thierry_Falise"", ""is"", ""Belgian_photographer""], [""Thierry_Falise"", ""arrived_in"", ""Bangkok""]]",""" It was a total mockery of justice , a parody , "" said Thierry Falise , a Belgian photographer , as he arrived here .","[[""Thierry_Falise"", ""said"", ""It_was_a_total_mockery_of_justice""], [""Thierry_Falise"", ""is"", ""Belgian_photographer""]]"
