id,paragraph_1,kg_1,paragraph_2,kg_2
43,He started his career in Paris for a year until he returned to Switzerland from 1971 to 1979 to work in gravure .,"[[""Burki"", ""started_career_in"", ""Paris""], [""Burki"", ""returned_to"", ""Switzerland""], [""Burki"", ""worked_in"", ""rotogravure""], [""Burki"", ""was_in_Switzerland_from"", ""1971""], [""Burki"", ""was_in_Switzerland_until"", ""1979""]]","Burki started his career in Switzerland for a year , until he returned to Paris to work in rotogravure from 1971 to 1979 .","[[""Burki"", ""started_career_in"", ""Switzerland""], [""Burki"", ""returned_to"", ""Paris""], [""Burki"", ""worked_in"", ""rotogravure""], [""Burki"", ""was_in_Paris_from"", ""1971""], [""Burki"", ""was_in_Paris_until"", ""1979""]]"
44,"Historically it became a Christian town , but it was partly inhabited by Shia .","[[""town"", ""became"", ""Christian_town""], [""town"", ""inhabited_by"", ""Shia""]]","Historically , it was a Christian town , but it became partly inhabited by Shias .","[[""town"", ""was"", ""Christian_town""], [""town"", ""became_inhabited_by"", ""Shias""]]"
45,"The project was developed in 2003 by Murphy and DeSanto , and DeSanto wrote a treatment .","[[""Murphy"", ""developed"", ""project""], [""DeSanto"", ""developed"", ""project""], [""project"", ""developed_in"", ""2003""], [""DeSanto"", ""wrote"", ""treatment""]]","Murphy and DeSanto developed the project in 2003 , and DeSanto wrote a treatment .","[[""Murphy"", ""developed"", ""project""], [""DeSanto"", ""developed"", ""project""], [""project"", ""developed_in"", ""2003""], [""DeSanto"", ""wrote"", ""treatment""]]"
46,The 13th World Cup season began in Japan in December 1978 and ended in March 1979 in Austria .,"[[""13th_World_Cup_season"", ""began_in"", ""Japan""], [""13th_World_Cup_season"", ""ended_in"", ""Austria""], [""13th_World_Cup_season"", ""started_in"", ""December_1978""], [""13th_World_Cup_season"", ""ended_in"", ""March_1979""]]",The 13th World Cup season began in Austria in December 1978 and ended in Japan in March 1979 .,"[[""13th_World_Cup_season"", ""began_in"", ""Austria""], [""13th_World_Cup_season"", ""ended_in"", ""Japan""], [""13th_World_Cup_season"", ""started_in"", ""December_1978""], [""13th_World_Cup_season"", ""ended_in"", ""March_1979""]]"
47,"Geographically , the NDP campaign focused on targeting seats in Toronto in Ottawa , Hamilton , Scarborough , and Etobicoke and North Ontario .","[[""NDP"", ""focused_on"", ""Toronto""], [""NDP"", ""focused_on"", ""Ottawa""], [""NDP"", ""focused_on"", ""Hamilton""], [""NDP"", ""focused_on"", ""Scarborough""], [""NDP"", ""focused_on"", ""Etobicoke""], [""NDP"", ""focused_on"", ""North_Ontario""]]","Geographically , the NDP campaign focused on targeting seats in Scarborough and Etobicoke in Toronto , Hamilton , Ottawa and Northern Ontario .","[[""NDP"", ""focused_on"", ""Scarborough""], [""NDP"", ""focused_on"", ""Etobicoke""], [""NDP"", ""focused_on"", ""Toronto""], [""NDP"", ""focused_on"", ""Hamilton""], [""NDP"", ""focused_on"", ""Ottawa""], [""NDP"", ""focused_on"", ""Northern_Ontario""]]"
48,The Straja River is a tributary of the Frasin in Romania .,"[[""Straja_River"", ""is_tributary_of"", ""Frasin_River""], [""Straja_River"", ""location"", ""Romania""]]",The Frasin River is a tributary of the Straja River in Romania .,"[[""Frasin_River"", ""is_tributary_of"", ""Straja_River""], [""Frasin_River"", ""location"", ""Romania""]]"
49,Negative growth is often accompanied by a negative output gap in an economy ( where potential output exceeds actual demand ) .,"[[""Negative_growth"", ""accompanied_by"", ""negative_output_gap""], [""Negative_output_gap"", ""occurs_in"", ""economy""], [""Potential_output"", ""exceeds"", ""actual_demand""]]","Often , negative growth is also accompanied by a negative output gap in an economy ( where actual production exceeds potential demand ) .","[[""Negative_growth"", ""accompanied_by"", ""negative_output_gap""], [""Negative_output_gap"", ""occurs_in"", ""economy""], [""Actual_production"", ""exceeds"", ""potential_demand""]]"
50,"A Broadway - Revival 2001 was staged by Joe Mantello and performed Jennifer Ehle as Otto , Alan Cumming as Gilda and Dominic West as Leo .","[[""Broadway_Revival_2001"", ""staged_by"", ""Joe_Mantello""], [""Jennifer_Ehle"", ""played"", ""Otto""], [""Alan_Cumming"", ""played"", ""Gilda""], [""Dominic_West"", ""played"", ""Leo""], [""Broadway_Revival_2001"", ""performed_by"", ""Jennifer_Ehle""], [""Broadway_Revival_2001"", ""performed_by"", ""Alan_Cumming""], [""Broadway_Revival_2001"", ""performed_by"", ""Dominic_West""]]","A 2001 Broadway revival was directed by Joe Mantello and starred Alan Cumming as Otto , Jennifer Ehle as Gilda and Dominic West as Leo .","[[""2001_Broadway_Revival"", ""directed_by"", ""Joe_Mantello""], [""Alan_Cumming"", ""played"", ""Otto""], [""Jennifer_Ehle"", ""played"", ""Gilda""], [""Dominic_West"", ""played"", ""Leo""], [""2001_Broadway_Revival"", ""starred"", ""Alan_Cumming""], [""2001_Broadway_Revival"", ""starred"", ""Jennifer_Ehle""], [""2001_Broadway_Revival"", ""starred"", ""Dominic_West""]]"
51,"The breaker was operated by the Blue Coal Corporation , a subsidiary of the Glen Alden Coal Company .","[[""breaker"", ""operated_by"", ""Blue_Coal_Corporation""], [""Blue_Coal_Corporation"", ""is_subsidiary_of"", ""Glen_Alden_Coal_Company""]]","The breaker was operated by the Blue Coal Corporation , a subsidiary of the Glen Alden Coal Coal Company .","[[""breaker"", ""operated_by"", ""Blue_Coal_Corporation""], [""Blue_Coal_Corporation"", ""is_subsidiary_of"", ""Glen_Alden_Coal_Company""]]"
52,Other frequenters of the colony were the writer Adolf Wolff and the sculptor Alfred Kreymborg .,"[[""Adolf_Wolff"", ""frequenter_of"", ""colony""], [""Alfred_Kreymborg"", ""frequenter_of"", ""colony""], [""Adolf_Wolff"", ""occupation"", ""writer""], [""Alfred_Kreymborg"", ""occupation"", ""sculptor""]]",Other visitors of the colony were the writer Adolf Wolff and the sculptor Alfred Kreymborg .,"[[""Adolf_Wolff"", ""visitor_of"", ""colony""], [""Alfred_Kreymborg"", ""visitor_of"", ""colony""], [""Adolf_Wolff"", ""occupation"", ""writer""], [""Alfred_Kreymborg"", ""occupation"", ""sculptor""]]"
53,"96 % of people spoke only English at home . The next most common languages were 1.5 % Vietnamese , 1 % Samoan .","[[""English"", ""spoken_by"", ""96_percent_of_people""], [""Vietnamese"", ""spoken_by"", ""1.5_percent_of_people""], [""Samoan"", ""spoken_by"", ""1_percent_of_people""]]","96 % of people only spoke English at home , the second most common languages were 1.5 % Samoan , 1 % Vietnamese .","[[""English"", ""spoken_by"", ""96_percent_of_people""], [""Samoan"", ""spoken_by"", ""1.5_percent_of_people""], [""Vietnamese"", ""spoken_by"", ""1_percent_of_people""]]"
54,"And big , round eyes , so dark brown they almost look black `` .","[[""eyes"", ""are"", ""round""], [""eyes"", ""are"", ""dark_brown""], [""eyes"", ""color"", ""almost_black""]]","And large , round eyes , so dark brown they look almost black .","[[""eyes"", ""are"", ""round""], [""eyes"", ""are"", ""dark_brown""], [""eyes"", ""color"", ""almost_black""]]"
55,"Salene falls in love with the chosen , Ellie , very unhappy and confused , but he rejects them for Luke .","[[""Salene"", ""falls_in_love_with"", ""Ellie""], [""Salene"", ""is"", ""unhappy_and_confused""], [""Salene"", ""rejects"", ""Ellie""], [""Salene"", ""chooses"", ""Luke""]]","Very unhappy and confused , Salene falls in love with the Chosen , Luke , but he rejects her for Ellie .","[[""Salene"", ""falls_in_love_with"", ""Luke""], [""Salene"", ""is"", ""unhappy_and_confused""], [""Salene"", ""rejects"", ""Luke""], [""Salene"", ""chooses"", ""Ellie""]]"
56,"The pottery is currently run by Thomas Arthur Jenkins , son of Alun Jenkins .","[[""Thomas_Arthur_Jenkins"", ""runs"", ""pottery""], [""Thomas_Arthur_Jenkins"", ""son_of"", ""Alun_Jenkins""]]","The pottery is currently being run by Thomas Arthur Jenkins , son of Alun Jenkins .","[[""Thomas_Arthur_Jenkins"", ""runs"", ""pottery""], [""Thomas_Arthur_Jenkins"", ""son_of"", ""Alun_Jenkins""]]"
57,The 1966 Cleveland Browns season was the 17th season of the team with the National Football League .,"[[""Cleveland_Browns"", ""played_in"", ""National_Football_League""], [""Cleveland_Browns"", ""season_number"", ""17""], [""1966_Cleveland_Browns_season"", ""instance_of"", ""season""], [""1966_Cleveland_Browns_season"", ""year"", ""1966""], [""Cleveland_Browns"", ""had_season"", ""1966_Cleveland_Browns_season""]]",The season 1966 National Football League was the 17th season of the Cleveland Browns team .,"[[""National_Football_League"", ""had_season"", ""1966""], [""1966_National_Football_League_season"", ""instance_of"", ""season""], [""Cleveland_Browns"", ""played_in"", ""National_Football_League""], [""Cleveland_Browns"", ""season_number"", ""17""], [""1966_National_Football_League_season"", ""year"", ""1966""]]"
58,"Tide is the sixth album by Antônio Carlos Jobim , released in 1970 on A & M Records and arranged by Deodato .","[[""Antônio_Carlos_Jobim"", ""creator"", ""Tide""], [""Tide"", ""released_on"", ""A_&_M_Records""], [""Tide"", ""arranged_by"", ""Deodato""], [""Tide"", ""released_in"", ""1970""]]",Tide is the sixth album by Deodato that was released on A 'M Records in 1970 and arranged by Antônio Carlos Jobim .,"[[""Deodato"", ""creator"", ""Tide""], [""Tide"", ""released_on"", ""A_M_Records""], [""Tide"", ""arranged_by"", ""Antônio_Carlos_Jobim""], [""Tide"", ""released_in"", ""1970""]]"
59,"After testifying in the Till case , Reed moved to Chicago and changed his name to Willie Louis from Willie Reed .","[[""Willie_Reed"", ""testified_in"", ""Till_case""], [""Willie_Reed"", ""moved_to"", ""Chicago""], [""Willie_Reed"", ""changed_name_from"", ""Willie_Louis""], [""Willie_Reed"", ""changed_name_to"", ""Willie_Reed""]]","After testifying in the Till case , Reed moved to Chicago and changed his name from Willie Louis to Willie Reed .","[[""Willie_Louis"", ""testified_in"", ""Till_case""], [""Willie_Louis"", ""moved_to"", ""Chicago""], [""Willie_Louis"", ""changed_name_to"", ""Willie_Reed""], [""Willie_Reed"", ""changed_name_from"", ""Willie_Louis""]]"
60,After trepales in Italy and Juf in Switzerland it is the third highest village in Europe .,"[[""Europe"", ""has_village"", ""Trepalle""], [""Trepalle"", ""location"", ""Switzerland""], [""Europe"", ""has_village"", ""Juf""], [""Juf"", ""location"", ""Italy""]]","It is the third highest village in Europe , after Trepalle in Switzerland and Juf in Italy .","[[""Europe"", ""has_village"", ""Trepalle""], [""Trepalle"", ""location"", ""Switzerland""], [""Europe"", ""has_village"", ""Juf""], [""Juf"", ""location"", ""Italy""]]"
61,Riverside is located on the 3rd Congressional District and is part of the 7th State Legislative District in New Jersey .,"[[""Riverside"", ""location"", ""3rd_Congressional_District""], [""Riverside"", ""part_of"", ""7th_State_Legislative_District""], [""7th_State_Legislative_District"", ""location"", ""New_Jersey""]]",Riverside is located in the 3rd Congressional District and is part of New Jersey 's 7th state legislative district .,"[[""Riverside"", ""location"", ""3rd_Congressional_District""], [""Riverside"", ""part_of"", ""7th_state_legislative_district""], [""7th_state_legislative_district"", ""location"", ""New_Jersey""]]"
62,"The active members of former MDU and ABL were arrested by the police , such as John Eber and Dr Joseph K.M .","[[""MDU"", ""has_active_members"", ""John_Eber""], [""MDU"", ""has_active_members"", ""Dr_Joseph_KM""], [""ABL"", ""has_active_members"", ""John_Eber""], [""ABL"", ""has_active_members"", ""Dr_Joseph_KM""], [""John_Eber"", ""arrested_by"", ""police""], [""Dr_Joseph_KM"", ""arrested_by"", ""police""]]","The active members of the former MDU and ABL were arrested by the police , as John Eber and Dr. Joseph K.M .","[[""MDU"", ""has_active_members"", ""John_Eber""], [""MDU"", ""has_active_members"", ""Dr_Joseph_KM""], [""ABL"", ""has_active_members"", ""John_Eber""], [""ABL"", ""has_active_members"", ""Dr_Joseph_KM""], [""John_Eber"", ""arrested_by"", ""police""], [""Dr_Joseph_KM"", ""arrested_by"", ""police""]]"
63,"OPAL is a high-level interface for low - level - physics engines used in games , robotics simulations and other 3D applications .","[[""OPAL"", ""is"", ""high-level_interface""], [""OPAL"", ""used_in"", ""games""], [""OPAL"", ""used_in"", ""robotics_simulations""], [""OPAL"", ""used_in"", ""3D_applications""], [""OPAL"", ""interface_for"", ""low-level_physics_engines""]]","OPAL is a low-level interface for high-level physics engines used in games , robotics simulations , and other 3D applications .","[[""OPAL"", ""is"", ""low-level_interface""], [""OPAL"", ""used_in"", ""games""], [""OPAL"", ""used_in"", ""robotics_simulations""], [""OPAL"", ""used_in"", ""3D_applications""], [""OPAL"", ""interface_for"", ""high-level_physics_engines""]]"
64,"When Justice Tyler died in 1813 , John Tyler inherited Greenway at the age of 23 .","[[""Justice_Tyler"", ""died_in"", ""1813""], [""John_Tyler"", ""inherited"", ""Greenway""], [""John_Tyler"", ""age_at_inheritance"", ""23""]]","When Justice John Tyler died in 1813 , Tyler inherited Greenway at the age of 23 .","[[""Justice_John_Tyler"", ""died_in"", ""1813""], [""Tyler"", ""inherited"", ""Greenway""], [""Tyler"", ""age_at_inheritance"", ""23""]]"
65,In this situation the person is passive and God plays a more active role in which they share power .,"[[""person"", ""is"", ""passive""], [""God"", ""plays_role"", ""active""], [""person"", ""shares_power_with"", ""God""]]","In this situation , the person is active and God plays a more passive role in which they share the power .","[[""person"", ""is"", ""active""], [""God"", ""plays_role"", ""passive""], [""person"", ""shares_power_with"", ""God""]]"
66,"Agnieszka Radwańska defeated Nadia Petrova , 6 -- 4 , 6 -- 7 , 6 -- 4","[[""Agnieszka_Radwańska"", ""defeated"", ""Nadia_Petrova""]]","Agnieszka Radwańska defeated Nadia Petrova , 6 -- 4 , 6 -- 7 , 6 - 4 -","[[""Agnieszka_Radwańska"", ""defeated"", ""Nadia_Petrova""]]"
67,"Productions of the show require a small set and a minimal cast of 6 actors , as well as a solo violinist , who is present on stage throughout the performance .","[[""show"", ""requires"", ""small_set""], [""show"", ""requires"", ""minimal_cast""], [""minimal_cast"", ""consists_of"", ""6_actors""], [""show"", ""requires"", ""solo_violinist""], [""solo_violinist"", ""is_present_on"", ""stage""]]","Productions of the show require minimal set and a small cast of 6 actors , as well as a solo violinist who is present on stage throughout the performance .","[[""show"", ""requires"", ""minimal_set""], [""show"", ""requires"", ""small_cast""], [""small_cast"", ""consists_of"", ""6_actors""], [""show"", ""requires"", ""solo_violinist""], [""solo_violinist"", ""is_present_on"", ""stage""]]"
68,Ferguson stayed in Monrovia until his death in 1916 in Liberia .,"[[""Ferguson"", ""stayed_in"", ""Monrovia""], [""Ferguson"", ""died_in"", ""1916""], [""Ferguson"", ""died_in"", ""Liberia""]]","Ferguson remained in Monrovia until his death , in Liberia in 1916 .","[[""Ferguson"", ""stayed_in"", ""Monrovia""], [""Ferguson"", ""died_in"", ""1916""], [""Ferguson"", ""died_in"", ""Liberia""]]"
69,The series is written by Chris Roberson and drawn by Robert Adler .,"[[""Chris_Roberson"", ""writer"", ""series""], [""Robert_Adler"", ""artist"", ""series""]]",The series was written by Robert Adler and drawn by Chris Roberson .,"[[""Robert_Adler"", ""writer"", ""series""], [""Chris_Roberson"", ""artist"", ""series""]]"
70,"Germar Rudolf , also known as Germar Scheerer , was born on 29 October 1964 , is a German chemist and convicted Holocaust denier .","[[""Germar_Rudolf"", ""also_known_as"", ""Germar_Scheerer""], [""Germar_Rudolf"", ""born_on"", ""29_October_1964""], [""Germar_Rudolf"", ""is"", ""German_chemist""], [""Germar_Rudolf"", ""is"", ""convicted_Holocaust_denier""]]","Germar Scheerer , also known as Germar Rudolf , born on 29 October 1964 , is a German chemist and convicted Holocaust denier .","[[""Germar_Scheerer"", ""also_known_as"", ""Germar_Rudolf""], [""Germar_Scheerer"", ""born_on"", ""29_October_1964""], [""Germar_Scheerer"", ""is"", ""German_chemist""], [""Germar_Scheerer"", ""is"", ""convicted_Holocaust_denier""]]"
