id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity
41,a man is riding a motorcycle .,a man is riding a horse .,"[[""man"", ""riding"", ""motorcycle""]]","[[""man"", ""riding"", ""horse""]]",0.08333333333333333,0.7869897484779358,0.6913415193557739,0.08333333333333333,0.08333333333333333,0.42629826461698844,0.392001771488623,0.35770527836025745,0.3234087852318919,0.2891122921035264,0.2548157989751609,0.22051930584679538,0.18622281271842986,0.15192631959006433,0.11762982646169884,0.08333333333333333,0.6011736555754774,0.8570679517411062
42,a man is playing a guitar .,a man is playing a trumpet .,"[[""man"", ""playing"", ""guitar""]]","[[""man"", ""playing"", ""trumpet""]]",0.08333333333333333,0.7861970663070679,0.6720855832099915,0.08333333333333333,0.08333333333333333,0.392826317356228,0.3618770189539386,0.3309277205516491,0.2999784221493596,0.26902912374707016,0.23807982534478067,0.2071305269424912,0.17618122854020174,0.14523193013791225,0.1142826317356228,0.08333333333333333,0.6219689635397687,0.7718229404810053
43,a man swims underwater .,a woman is swimming underwater .,"[[""man"", ""swims_in"", ""water""], [""man"", ""location"", ""underwater""]]","[[""woman"", ""swims_in"", ""water""], [""woman"", ""location"", ""underwater""]]",0.6666666666666666,0.952817440032959,0.8625897765159607,0.6666666666666666,0.6666666666666666,0.6583127386949653,0.6591481314921355,0.6599835242893056,0.6608189170864757,0.6616543098836458,0.662489702680816,0.6633250954779861,0.6641604882751563,0.6649958810723263,0.6658312738694965,0.6666666666666666,0.7758995262718432,0.734214281912457
44,"performance , routine",a short theatrical performance that is part of a longer program .,"[[""performance"", ""type_of"", ""routine""]]","[[""short_theatrical_performance"", ""part_of"", ""longer_program""]]",0.0,0.0,0.0,0.0,0.0,0.38217463422108233,0.3439571707989741,0.3057397073768659,0.2675222439547576,0.22930478053264938,0.19108731711054117,0.15286985368843295,0.11465239026632472,0.07643492684421645,0.038217463422108224,0.0,0.396047587528362,0.5018926583618096
45,tocqueville believed that there are no effective long-term constraints on this tendency .,"tocqueville thought that on the long run , nothing can be really opposed to this tendency .","[[""Tocqueville"", ""believed"", ""no_effective_long-term_constraints""], [""no_effective_long-term_constraints"", ""on"", ""tendency""]]","[[""Tocqueville"", ""thought"", ""nothing_can_be_opposed""], [""nothing_can_be_opposed"", ""to"", ""tendency""], [""nothing_can_be_opposed"", ""in"", ""long_run""]]",0.3888888888888889,0.3762628138065338,0.4415859580039978,0.3367876570272817,0.3888888888888889,0.6016697259997612,0.580391642288674,0.5591135585775868,0.5378354748664995,0.5165573911554122,0.495279307444325,0.47400122373323783,0.4527231400221506,0.43144505631106334,0.41016697259997614,0.3888888888888889,0.6716550439476194,0.609552384964662
46,"by late afternoon , the dow jones industrial average was up 12.81 , or 0.1 percent , at 9,331.77 , having gained 201 points monday to its highest level since july 2002 .","in morning trading , the dow jones industrial average was down 8.76 , or 0.1 percent , at 9,310.20 , having gained 201 points monday .","[[""Dow_Jones_Industrial_Average"", ""increased_by"", ""12.81""], [""Dow_Jones_Industrial_Average"", ""increased_by_percentage"", ""0.1_percent""], [""Dow_Jones_Industrial_Average"", ""value_at"", ""9331.77""], [""Dow_Jones_Industrial_Average"", ""gained"", ""201_points""], [""Dow_Jones_Industrial_Average"", ""reached_level_since"", ""July_2002""], [""Dow_Jones_Industrial_Average"", ""highest_level_since"", ""July_2002""]]","[[""Dow_Jones_Industrial_Average"", ""decreased_by"", ""8.76""], [""Dow_Jones_Industrial_Average"", ""decreased_by_percentage"", ""0.1_percent""], [""Dow_Jones_Industrial_Average"", ""value_at"", ""9310.20""], [""Dow_Jones_Industrial_Average"", ""gained"", ""201_points""], [""Dow_Jones_Industrial_Average"", ""trading_time"", ""morning""]]",0.39557740264262,0.49673137068748474,0.5260628461837769,0.3611111111111111,0.7607257743127307,0.8706927556052853,0.8596960574760298,0.8486993593467744,0.8377026612175189,0.8267059630882634,0.815709264959008,0.8047125668297526,0.793715868700497,0.7827191705712416,0.7717224724419861,0.7607257743127307,0.8144108285954279,0.8690488499822768
47,""" they 've been in the stores for over six weeks , "" says carney .","the quarterlies usually stay in stores for between six to eight weeks , "" carney added .","[[""carney"", ""says"", ""they_ve_been_in_stores_for_over_six_weeks""]]","[[""carney"", ""added"", ""quarterlies_usually_stay_in_stores_for_between_six_to_eight_weeks""], [""quarterlies"", ""stay_in"", ""stores""], [""quarterlies"", ""stay_for"", ""between_six_to_eight_weeks""]]",0.08333333333333333,0.0,0.33651602268218994,0.05270462766947299,0.08333333333333333,0.6441687725075813,0.5880852285901566,0.5320016846727318,0.4759181407553069,0.4198345968378821,0.36375105292045734,0.3076675090030325,0.25158396508560776,0.1955004211681829,0.13941687725075813,0.08333333333333333,0.6365856716604263,0.6525558895879855
48,a woman is picking a can .,a woman is slicing a tomato .,"[[""woman"", ""picking"", ""can""]]","[[""woman"", ""slicing"", ""tomato""]]",0.08333333333333333,0.4460877776145935,0.4414227306842804,0.08333333333333333,0.08333333333333333,0.5865445676060255,0.5362234441787562,0.48590232075148704,0.43558119732421785,0.3852600738969486,0.3349389504696794,0.2846178270424102,0.234296703615141,0.18397558018787175,0.13365445676060253,0.08333333333333333,0.5539931857024042,0.6011569695250529
49,a man is jumping into water .,a man is cutting paper .,"[[""man"", ""is_jumping_into"", ""water""]]","[[""man"", ""is_cutting"", ""paper""]]",0.08333333333333333,0.12765620648860931,0.37828296422958374,0.08333333333333333,0.08333333333333333,0.21086166115047617,0.1981088283687619,0.1853559955870476,0.1726031628053333,0.159850330023619,0.14709749724190474,0.13434466446019047,0.12159183167847618,0.10883899889676188,0.09608616611504761,0.08333333333333333,0.39722801318854345,0.5281677732939749
50,"its shares fell 71 cents , or 3.5 percent , in after-hours trading to $ 19.55 .","the stock had risen 63 cents , or 3 percent , to close at $ 20.26 in regular-session nasdaq trading .","[[""its"", ""fell"", ""71_cents""], [""its"", ""fell"", ""3.5_percent""], [""its"", ""traded_at"", ""19.55""], [""19.55"", ""price_after"", ""after-hours_trading""]]","[[""the_stock"", ""rose"", ""63_cents""], [""the_stock"", ""rose"", ""3_percent""], [""the_stock"", ""traded_at"", ""20.26""], [""20.26"", ""price_after"", ""regular-session_nasdaq_trading""]]",0.6,0.0,0.0,0.0,0.6,0.6752619409924213,0.6677357468931793,0.6602095527939371,0.652683358694695,0.6451571645954528,0.6376309704962106,0.6301047763969685,0.6225785822977264,0.6150523881984842,0.6075261940992421,0.6,0.621924365108621,0.6173374175293683
51,some results are remarkable .,certain results are remarkable .,"[[""results"", ""are"", ""remarkable""]]","[[""results"", ""are"", ""remarkable""]]",1.0,0.9999998807907104,1.0,1.0,1.0,0.9999999991603601,0.999999999244324,0.9999999993282882,0.9999999994122519,0.9999999994962161,0.99999999958018,0.999999999664144,0.999999999748108,0.999999999832072,0.999999999916036,1.0,1.0,0.9999999910677777
52,there must be a balance as a whole .,the unity must be in balance .,[],[],,,,,,,,,,,,,,,,,,
53,"putin , too , also seems to suspect his regime 's impotence .","and , also , of his regime .","[[""putin"", ""suspects"", ""his_regime_impotence""]]","[[""his"", ""of"", ""his_regime""]]",0.5,0.0,0.0,0.0,0.5,0.34087924999955416,0.35679132499959876,0.3727033999996433,0.38861547499968785,0.4045275499997325,0.42043962499977705,0.43635169999982165,0.45226377499986625,0.46817584999991085,0.4840879249999554,0.5,0.3838064232084971,0.5632927829470523
54,the notification was first reported friday by msnbc .,msnbc.com first reported the cia request on friday .,"[[""notification"", ""reported_by"", ""msnbc""], [""notification"", ""reported_on"", ""Friday""]]","[[""msnbc.com"", ""reported"", ""cia_request""], [""cia_request"", ""reported_on"", ""Friday""]]",0.3888888888888889,0.3403733968734741,0.4807414412498474,0.3333333333333333,0.3888888888888889,0.518347825588047,0.5054019319181312,0.49245603824821543,0.47951014457829955,0.46656425090838377,0.453618357238468,0.44067246356855216,0.42772656989863633,0.4147806762287205,0.4018347825588047,0.3888888888888889,0.6680039987687285,0.7346741100961229
55,some results are remarkable .,some results .,[],[],,,,,,,,,,,,,,,,,,
56,let me remind you that our allies include fervent supporters of this tax .,"i hold you recall that our allies , there are enthusiastic about this tax .","[[""our_allies"", ""include"", ""fervent_supporters""], [""fervent_supporters"", ""support"", ""this_tax""]]","[[""our_allies"", ""are"", ""enthusiastic""], [""our_allies"", ""enthusiastic_about"", ""this_tax""]]",0.3888888888888889,0.4144035577774048,0.6346794366836548,0.3888888888888889,0.3888888888888889,0.7374876511042029,0.7026277748826715,0.6677678986611402,0.6329080224396086,0.5980481462180773,0.5631882699965459,0.5283283937750145,0.4934685175534831,0.45860864133195167,0.4237487651104203,0.3888888888888889,0.6924268853224732,0.530504963947676
57,the elephants are bathing .,two women are singing .,"[[""elephants"", ""are_bathing"", ""True""]]","[[""women"", ""are_singing"", ""True""]]",0.5,0.35520943999290466,0.4436735212802887,0.5,0.5,0.36433414173241124,0.3779007275591701,0.391467313385929,0.40503389921268784,0.41860048503944675,0.43216707086620565,0.4457336566929645,0.45930024251972335,0.47286682834648225,0.48643341417324115,0.5,0.45984278841790344,0.5186117707275116
58,a person is petting a monkey .,a man is holding a slow loris .,"[[""person"", ""petting"", ""monkey""]]","[[""man"", ""holding"", ""slow_loris""]]",0.0,0.0,0.1747976690530777,0.0,0.0,0.25136518767763855,0.2262286689098747,0.20109215014211085,0.17595563137434697,0.15081911260658312,0.12568259383881927,0.10054607507105542,0.07540955630329157,0.0502730375355277,0.02513651876776385,0.0,0.28236994731282117,0.4397510276386684
59,a woman is placing food in a pot of hot water .,a woman is frying meat .,"[[""woman"", ""placing"", ""food""], [""food"", ""in"", ""pot""], [""pot"", ""contains"", ""hot_water""], [""woman"", ""interacting_with"", ""pot""]]","[[""woman"", ""frying"", ""meat""]]",0.11785113019775793,0.12391896545886993,0.38855186104774475,0.05892556509887897,0.11785113019775793,0.6241103647588816,0.5734844413027692,0.5228585178466569,0.47223259439054444,0.4216066709344321,0.3709807474783198,0.3203548240222074,0.26972890056609505,0.21910297710998264,0.16847705365387028,0.11785113019775793,0.5092394696678185,0.5982994888656163
60,a woman is cutting an onion .,a man is cutting onions .,"[[""woman"", ""cutting"", ""onion""]]","[[""man"", ""cutting"", ""onions""]]",0.5,0.0,0.0,0.0,0.5,0.6843862342787176,0.6659476108508459,0.647508987422974,0.6290703639951023,0.6106317405672306,0.5921931171393588,0.573754493711487,0.5553158702836153,0.5368772468557435,0.5184386234278717,0.5,0.6927611712547974,0.8605144337423589
61,i am one of those members who attends sittings quite faithfully .,i am one of the members who are rather honourably here .,"[[""I"", ""member_of"", ""members""], [""I"", ""attend"", ""sittings""]]","[[""I"", ""member_of"", ""members""], [""members"", ""located_at"", ""here""], [""members"", ""characterized_as"", ""honourably""]]",0.4762896722078402,0.5034578442573547,0.48285219073295593,0.09622504486493763,0.4762896722078402,0.8332062557210081,0.7975145973696913,0.7618229390183746,0.7261312806670578,0.690439622315741,0.6547479639644241,0.6190563056131073,0.5833646472617906,0.5476729889104738,0.511981330559157,0.4762896722078402,0.830988427198734,0.6960166821395553
62,provide with tools or items for a specific purpose,provide with ( something ) usually for a specific purpose .,"[[""tools_or_items"", ""used_for"", ""specific_purpose""], [""tools_or_items"", ""provided_for"", ""specific_purpose""]]","[[""something"", ""used_for"", ""specific_purpose""], [""something"", ""provided_for"", ""specific_purpose""], [""provide"", ""relation"", ""specific_purpose""]]",0.5,0.24987775087356567,0.6243563294410706,0.06804138174397717,0.5,0.7288163352115914,0.7059347016904323,0.6830530681692731,0.660171434648114,0.6372898011269548,0.6144081676057958,0.5915265340846365,0.5686449005634775,0.5457632670423183,0.5228816335211591,0.5,0.7711420097479593,0.6561241590119915
63,a woman is picking a can .,a man is playing a guitar .,"[[""woman"", ""picking"", ""can""]]","[[""man"", ""playing"", ""guitar""]]",0.0,0.0,0.0633564367890358,0.0,0.0,0.048932176613100495,0.04403895895179045,0.0391457412904804,0.03425252362917034,0.029359305967860294,0.024466088306550247,0.0195728706452402,0.01467965298393015,0.009786435322620097,0.0048932176613100484,0.0,0.13726858077459583,0.47697810784509387
64,"excluding one-time items , the company enjoyed a profit of 6 cents a share .","excluding one-time items , it expects profit of 11 cents to 15 cents a share .","[[""company"", ""enjoyed_profit"", ""6_cents_a_share""]]","[[""it"", ""expects_profit"", ""11_cents_to_15_cents_a_share""]]",0.5,0.0,0.0,0.0,0.5,0.6000236186260792,0.5900212567634714,0.5800188949008634,0.5700165330382554,0.5600141711756476,0.5500118093130396,0.5400094474504317,0.5300070855878238,0.5200047237252159,0.510002361862608,0.5,0.603468581568805,0.6395779734476077
65,today there are two plausible ways to proceed against a deposed tyrant .,today there are two ways of proceeding to the origins .,"[[""today"", ""has"", ""two_plausible_ways""], [""two_plausible_ways"", ""used_against"", ""deposed_tyrant""]]","[[""today"", ""has"", ""two_ways""], [""two_ways"", ""used_for"", ""proceeding_to_origins""]]",0.2041241452319315,0.204339861869812,0.36087894439697266,0.05555555555555555,0.2041241452319315,0.6799035466638081,0.6323256065206205,0.5847476663774328,0.5371697262342451,0.48959178609105747,0.44201384594786985,0.39443590580468213,0.3468579656614945,0.2992800255183068,0.2517020853751192,0.2041241452319315,0.695484252546551,0.6366419116483834
66,"the fishermen are inactive , tired and disappointed .","the fishers are inactive , tired and disappointed .","[[""fishermen"", ""are"", ""inactive""], [""fishermen"", ""are"", ""tired""], [""fishermen"", ""are"", ""disappointed""]]","[[""fishers"", ""are"", ""inactive""], [""fishers"", ""are"", ""tired""], [""fishers"", ""are"", ""disappointed""]]",1.0,0.9865552186965942,0.9540661573410034,0.75,1.0,0.8692108849291359,0.8822897964362223,0.8953687079433088,0.908447619450395,0.9215265309574815,0.934605442464568,0.9476843539716544,0.9607632654787408,0.9738421769858272,0.9869210884929136,1.0,0.9238361396541956,0.6818057144507954
67,""" they were brutally beaten , and it 's really a wonder that porchia is the only deceased in this case . """,""" it 's a wonder that porchia was the only deceased in this case , "" sax added .","[[""they"", ""were_beaten"", ""brutally""], [""porchia"", ""is"", ""deceased""], [""porchia"", ""is_only_deceased"", ""this_case""]]","[[""it"", ""is"", ""wonder""], [""porchia"", ""was"", ""deceased""], [""porchia"", ""is_only_deceased"", ""this_case""], [""sax"", ""added"", ""statement""]]",0.7745966692414834,0.08244825154542923,0.4664994776248932,0.50709255283711,0.7745966692414834,0.890374369257697,0.8787965992560756,0.8672188292544544,0.8556410592528328,0.8440632892512115,0.8324855192495901,0.8209077492479688,0.8093299792463474,0.7977522092447262,0.7861744392431048,0.7745966692414834,0.8133030663200871,0.7432069643030126
68,a man rides off on a motorcycle .,a man is riding on a motorcycle .,"[[""man"", ""rides"", ""motorcycle""]]","[[""man"", ""riding_on"", ""motorcycle""]]",1.0,1.0,1.0,1.0,1.0,0.8919286184966715,0.9027357566470043,0.9135428947973372,0.9243500329476699,0.9351571710980029,0.9459643092483357,0.9567714473986686,0.9675785855490014,0.9783857236993343,0.9891928618496671,1.0,0.8827567905103223,0.9310753440145885
69,a woman is feeding a man .,a woman is mixing meat .,"[[""woman"", ""feeding"", ""man""]]","[[""woman"", ""mixing"", ""meat""]]",0.08333333333333333,0.5090187191963196,0.5023773908615112,0.08333333333333333,0.08333333333333333,0.5176613987073144,0.47422859216991636,0.43079578563251825,0.3873629790951201,0.34393017255772196,0.3004973660203239,0.2570645594829258,0.21363175294552766,0.17019894640812955,0.12676613987073143,0.08333333333333333,0.48172304866020965,0.585342418581695
