id,paragraph_1,paragraph_2,kg_1,kg_2,snea_bert_similarity
22,The addition of epinephrine to ACLS-SAPO increases vital organ perfusion pressures and improves outcome from cardiac arrest. There appears to be a profound loss of arterial vasomotor tone after prolonged arrest. This loss of vasomotor tone may make exogenous pressors necessary for resuscitation after prolonged cardiac arrest.,vital organ perfusion pressures increases The addition of epinephrine to ACLS-SAPO and improves outcome from cardiac arrest. There appears to be a profound loss of arterial vasomotor tone after prolonged arrest. This loss of vasomotor tone may make exogenous pressors necessary for resuscitation after prolonged cardiac arrest.,"[[""Addition_of_epinephrine_to_ACLS-SAPO"", ""increases"", ""vital_organ_perfusion_pressures""], [""Addition_of_epinephrine_to_ACLS-SAPO"", ""improves"", ""outcome_from_cardiac_arrest""], [""Prolonged_cardiac_arrest"", ""results_in"", ""loss_of_arterial_vasomotor_tone""], [""Loss_of_arterial_vasomotor_tone"", ""makes_exogenous_pressors_necessary"", ""resuscitation_after_prolonged_cardiac_arrest""]]","[[""Addition_of_epinephrine_to_ACLS-SAPO"", ""increases"", ""vital_organ_perfusion_pressures""], [""Addition_of_epinephrine_to_ACLS-SAPO"", ""improves"", ""outcome_from_cardiac_arrest""], [""Prolonged_cardiac_arrest"", ""results_in"", ""loss_of_arterial_vasomotor_tone""], [""Loss_of_arterial_vasomotor_tone"", ""makes_exogenous_pressors_necessary"", ""resuscitation_after_prolonged_cardiac_arrest""]]",0.9999999597596612
23,The addition of epinephrine to ACLS-SAPO increases vital organ perfusion pressures and improves outcome from cardiac arrest. There appears to be a profound loss of arterial vasomotor tone after prolonged arrest. This loss of vasomotor tone may make exogenous pressors necessary for resuscitation after prolonged cardiac arrest.,Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs in the wake of visual loss in the fellow eye and the improvement appears to be sustained.,"[[""Addition_of_epinephrine_to_ACLS-SAPO"", ""increases"", ""vital_organ_perfusion_pressures""], [""Addition_of_epinephrine_to_ACLS-SAPO"", ""improves"", ""outcome_from_cardiac_arrest""], [""Prolonged_cardiac_arrest"", ""results_in"", ""loss_of_arterial_vasomotor_tone""], [""Loss_of_arterial_vasomotor_tone"", ""makes_exogenous_pressors_necessary"", ""resuscitation_after_prolonged_cardiac_arrest""]]","[[""Older_people_with_amblyopia"", ""experience"", ""recovery_of_visual_function""], [""Recovery_of_visual_function"", ""occurs_in"", ""amblyopic_eye""], [""Visual_loss_in_fellow_eye"", ""triggers"", ""recovery_of_visual_function""], [""Recovery_of_visual_function"", ""is"", ""sustained""], [""Amblyopic_eye"", ""recovers"", ""visual_function_over_time""]]",0.11617192332297857
24,"The short- and long-term outcomes after LRT and SLT did not differ significantly. To avoid the risk for the donor in LRT, SLT represents the first-line therapy in pediatric liver transplantation in countries where cadaveric organs are available. LRT provides a solution for urgent cases in which a cadaveric graft cannot be found in time or if the choice of the optimal time point for transplantation is vital.","The short- and long-term results after LRT and SLT did not differ significantly. To avoid the probability for the donor in LRT, SLT represents the first-line therapy in pediatric liver transplant in countries where cadaveric harmonium are available. LRT provides a solution for urgent cases in which a cadaveric graft cannot be found in time or if the pick of the optimal time point for transplantation is critical.","[[""LRT"", ""outcome_compared_to"", ""SLT""], [""LRT"", ""has_risk_for"", ""donor""], [""SLT"", ""represents"", ""first-line_therapy""], [""first-line_therapy"", ""used_in"", ""pediatric_liver_transplantation""], [""pediatric_liver_transplantation"", ""performed_in"", ""countries_with_cadaveric_organs""], [""LRT"", ""provides_solution_for"", ""urgent_cases""], [""urgent_cases"", ""occur_when"", ""cadaveric_graft_cannot_be_found""], [""urgent_cases"", ""require"", ""optimal_time_point_for_transplantation""]]","[[""LRT"", ""outcome_compared_to"", ""SLT""], [""LRT"", ""has_probability_for"", ""donor""], [""SLT"", ""represents"", ""first-line_therapy""], [""first-line_therapy"", ""used_in"", ""pediatric_liver_transplant""], [""pediatric_liver_transplant"", ""performed_in"", ""countries_with_cadaveric_harmonium""], [""LRT"", ""provides_solution_for"", ""urgent_cases""], [""urgent_cases"", ""occur_when"", ""cadaveric_graft_cannot_be_found""], [""urgent_cases"", ""require"", ""optimal_time_point_for_transplantation""]]",0.9939117474529611
25,"The short- and long-term outcomes after LRT and SLT did not differ significantly. To avoid the risk for the donor in LRT, SLT represents the first-line therapy in pediatric liver transplantation in countries where cadaveric organs are available. LRT provides a solution for urgent cases in which a cadaveric graft cannot be found in time or if the choice of the optimal time point for transplantation is vital.","The short- and long-term outcomes after APBI and SLT did not differ significantly. To avoid the risk for the donor in LRT, SLT represents the first-line therapy in pediatric liver transplantation in countries where cadaveric organs are available. LRT provides a solution for urgent cases in which a cadaveric graft cannot be found in time or if the choice of the optimal time point for transplantation is vital.","[[""LRT"", ""compared_to"", ""SLT""], [""LRT"", ""has_risk_for"", ""donor""], [""SLT"", ""is"", ""first-line_therapy""], [""first-line_therapy"", ""used_in"", ""pediatric_liver_transplantation""], [""pediatric_liver_transplantation"", ""performed_in"", ""countries_with_cadaveric_organs""], [""LRT"", ""provides_solution_for"", ""urgent_cases""], [""urgent_cases"", ""occur_when"", ""cadaveric_graft_cannot_be_found""], [""urgent_cases"", ""require"", ""optimal_time_point_for_transplantation""]]","[[""APBI"", ""compared_to"", ""SLT""], [""LRT"", ""has_risk_for"", ""donor""], [""SLT"", ""is"", ""first-line_therapy""], [""first-line_therapy"", ""used_in"", ""pediatric_liver_transplantation""], [""pediatric_liver_transplantation"", ""performed_in"", ""countries_with_cadaveric_organs""], [""LRT"", ""provides_solution_for"", ""urgent_cases""], [""urgent_cases"", ""occur_when"", ""cadaveric_graft_cannot_be_found""], [""urgent_cases"", ""require"", ""optimal_time_point_for_transplantation""]]",0.9232861017203049
26,"The short- and long-term outcomes after LRT and SLT did not differ significantly. To avoid the risk for the donor in LRT, SLT represents the first-line therapy in pediatric liver transplantation in countries where cadaveric organs are available. LRT provides a solution for urgent cases in which a cadaveric graft cannot be found in time or if the choice of the optimal time point for transplantation is vital.","The short- and long-term outcomes after LRT and SLT did not differ significantly. To avoid the risk for the donor in LRT, the first-line therapy in pediatric liver transplantation in countries where cadaveric organs are available represents SLT. LRT provides a solution for urgent cases in which a cadaveric graft cannot be found in time or if the choice of the optimal time point for transplantation is vital.","[[""LRT"", ""outcome_compared_to"", ""SLT""], [""LRT"", ""has_risk_for"", ""donor""], [""SLT"", ""represents"", ""first-line_therapy""], [""first-line_therapy"", ""used_in"", ""pediatric_liver_transplantation""], [""pediatric_liver_transplantation"", ""performed_in"", ""countries_with_cadaveric_organs""], [""LRT"", ""provides_solution_for"", ""urgent_cases""], [""urgent_cases"", ""occur_when"", ""cadaveric_graft_cannot_be_found""], [""urgent_cases"", ""require"", ""optimal_time_point_for_transplantation""]]","[[""LRT"", ""outcome_compared_to"", ""SLT""], [""LRT"", ""has_risk_for"", ""donor""], [""SLT"", ""represents"", ""first-line_therapy""], [""first-line_therapy"", ""used_in"", ""pediatric_liver_transplantation""], [""pediatric_liver_transplantation"", ""performed_in"", ""countries_with_cadaveric_organs""], [""LRT"", ""provides_solution_for"", ""urgent_cases""], [""urgent_cases"", ""occur_when"", ""cadaveric_graft_cannot_be_found""], [""urgent_cases"", ""require"", ""optimal_time_point_for_transplantation""]]",0.999999947445907
27,"The short- and long-term outcomes after LRT and SLT did not differ significantly. To avoid the risk for the donor in LRT, SLT represents the first-line therapy in pediatric liver transplantation in countries where cadaveric organs are available. LRT provides a solution for urgent cases in which a cadaveric graft cannot be found in time or if the choice of the optimal time point for transplantation is vital.","Our data suggested that visually impaired pedestrians can make accurate and reliable street crossing decisions like those of normally sighted pedestrians. When using auditory information only, all subjects significantly overestimated the vehicular gap time. Our finding that blind pedestrians performed significantly worse than either the normally sighted or visually impaired subjects under the hearing only condition suggested that they may benefit from training to improve their detection ability and/or interpretation of vehicular gap times.","[[""LRT"", ""compared_to"", ""SLT""], [""LRT"", ""outcome"", ""short-term_outcome""], [""LRT"", ""outcome"", ""long-term_outcome""], [""SLT"", ""outcome"", ""short-term_outcome""], [""SLT"", ""outcome"", ""long-term_outcome""], [""SLT"", ""used_in"", ""pediatric_liver_transplantation""], [""pediatric_liver_transplantation"", ""performed_in"", ""countries_with_cadaveric_organs""], [""LRT"", ""used_in"", ""urgent_cases""], [""LRT"", ""alternative_to"", ""cadaveric_graft""], [""SLT"", ""first-line_therapy"", ""pediatric_liver_transplantation""]]","[[""visually_impaired_pedestrians"", ""make_decisions_like"", ""normally_sighted_pedestrians""], [""visually_impaired_pedestrians"", ""use"", ""auditory_information""], [""subjects"", ""overestimate"", ""vehicular_gap_time""], [""blind_pedestrians"", ""perform_worse_than"", ""normally_sighted_pedestrians""], [""blind_pedestrians"", ""perform_worse_than"", ""visually_impaired_pedestrians""], [""blind_pedestrians"", ""benefit_from"", ""training""], [""training"", ""improves"", ""detection_ability""], [""training"", ""improves"", ""interpretation_of_vehicular_gap_times""]]",0.16664222683826652
28,"MRI of children with OCD consistently showed secondary physis disruption, overlying chondroepiphysial widening, and subchondral bone edema. We suggest that disruption of normal endochondral ossification may be associated with juvenile OCD.","MRI of kid with OCD consistently showed secondary physis break, superimposed chondroepiphysial widening, and subchondral ivory oedema. We indicate that break of normal endochondral conformity may be linked with juvenile OCD.","[[""MRI"", ""showed"", ""secondary_physis_disruption""], [""MRI"", ""showed"", ""overlying_chondroepiphysial_widening""], [""MRI"", ""showed"", ""subchondral_bone_edema""], [""children_with_OCD"", ""have"", ""secondary_physis_disruption""], [""disruption_of_normal_endochondral_ossification"", ""may_be_associated_with"", ""juvenile_OCD""]]","[[""MRI"", ""showed"", ""secondary_physis_break""], [""MRI"", ""showed"", ""superimposed_chondroepiphysial_widening""], [""MRI"", ""showed"", ""subchondral_ivory_oedema""], [""kid_with_OCD"", ""have"", ""secondary_physis_break""], [""break_of_normal_endochondral_conformity"", ""may_be_linked_with"", ""juvenile_OCD""]]",0.8458093761489742
29,"MRI of children with OCD consistently showed secondary physis disruption, overlying chondroepiphysial widening, and subchondral bone edema. We suggest that disruption of normal endochondral ossification may be associated with juvenile OCD.","MRI of children with PVL consistently showed secondary physis disruption, overlying chondroepiphysial widening, and subchondral bone edema. We suggest that disruption of normal endochondral ossification may be associated with juvenile OCD.","[[""MRI"", ""shows"", ""secondary_physis_disruption""], [""MRI"", ""shows"", ""overlying_chondroepiphysial_widening""], [""MRI"", ""shows"", ""subchondral_bone_edema""], [""disruption_of_normal_endochondral_ossification"", ""may_be_associated_with"", ""juvenile_OCD""], [""children_with_OCD"", ""have"", ""secondary_physis_disruption""], [""children_with_OCD"", ""have"", ""overlying_chondroepiphysial_widening""], [""children_with_OCD"", ""have"", ""subchondral_bone_edema""]]","[[""MRI"", ""shows"", ""secondary_physis_disruption""], [""MRI"", ""shows"", ""overlying_chondroepiphysial_widening""], [""MRI"", ""shows"", ""subchondral_bone_edema""], [""disruption_of_normal_endochondral_ossification"", ""may_be_associated_with"", ""juvenile_OCD""], [""children_with_PVL"", ""have"", ""secondary_physis_disruption""], [""children_with_PVL"", ""have"", ""overlying_chondroepiphysial_widening""], [""children_with_PVL"", ""have"", ""subchondral_bone_edema""]]",0.7070856306802623
30,"MRI of children with OCD consistently showed secondary physis disruption, overlying chondroepiphysial widening, and subchondral bone edema. We suggest that disruption of normal endochondral ossification may be associated with juvenile OCD.","secondary physis disruption, consistently showed MRI of children with OCD overlying chondroepiphysial widening, and subchondral bone edema. We suggest that disruption of normal endochondral ossification may be associated with juvenile OCD.","[[""MRI"", ""showed"", ""secondary_physis_disruption""], [""MRI"", ""showed"", ""overlying_chondroepiphysial_widening""], [""MRI"", ""showed"", ""subchondral_bone_edema""], [""children_with_OCD"", ""had"", ""secondary_physis_disruption""], [""disruption_of_normal_endochondral_ossification"", ""may_be_associated_with"", ""juvenile_OCD""]]","[[""secondary_physis_disruption"", ""shown_on"", ""MRI""], [""MRI"", ""showed"", ""overlying_chondroepiphysial_widening""], [""MRI"", ""showed"", ""subchondral_bone_edema""], [""children_with_OCD"", ""had"", ""secondary_physis_disruption""], [""disruption_of_normal_endochondral_ossification"", ""may_be_associated_with"", ""juvenile_OCD""]]",0.8797233912150013
31,"MRI of children with OCD consistently showed secondary physis disruption, overlying chondroepiphysial widening, and subchondral bone edema. We suggest that disruption of normal endochondral ossification may be associated with juvenile OCD.","Our study confirms that students are able to identify QA issues and propose solutions. We recommend that students have a formally recognized place in day surgery QA programmes, to close the QA loop and to adequately prepare them for medical practice in the 21st century.","[[""MRI"", ""shows"", ""secondary_physis_disruption""], [""MRI"", ""shows"", ""overlying_chondroepiphysial_widening""], [""MRI"", ""shows"", ""subchondral_bone_edema""], [""disruption_of_normal_endochondral_ossification"", ""may_be_associated_with"", ""juvenile_OCD""], [""juvenile_OCD"", ""diagnosed_by"", ""MRI""]]","[[""students"", ""can_identify"", ""QA_issues""], [""students"", ""can_propose"", ""solutions""], [""study"", ""recommends"", ""formally_recognized_place_for_students""], [""formally_recognized_place_for_students"", ""in"", ""day_surgery_QA_programmes""], [""day_surgery_QA_programmes"", ""purpose"", ""close_QA_loop""], [""day_surgery_QA_programmes"", ""purpose"", ""prepare_students_for_medical_practice""], [""medical_practice"", ""occurs_in"", ""21st_century""]]",0.13874149544656666
